timestamp,res_rpm,res_cht,res_egt,res_oil_p,res_oil_t,res_fuel,res_vib,fault_label
5035.0000,11.2354,9.9476,17.4978,-0.4260,6.4579,-0.4132,0.1075,degraded
5035.5000,2.0433,8.2545,21.4926,-0.4539,4.9958,0.0471,0.0525,degraded
5036.0000,5.3828,8.0767,18.6255,-0.4418,3.6299,0.2197,0.0454,degraded
5036.5000,-26.2667,9.9516,16.2387,-0.4362,4.6644,-0.4779,0.0756,degraded
5037.0000,-16.8351,9.0312,17.3575,-0.4546,5.1476,0.0612,0.0552,degraded
5037.5000,-37.6639,9.6632,15.9699,-0.4099,3.5680,0.3612,0.0825,degraded
5038.0000,25.9481,9.4353,16.7390,-0.5428,3.8775,0.0513,0.0481,degraded
5038.5000,22.9108,10.3627,20.1481,-0.5039,3.8614,-0.1411,0.0796,degraded
5039.0000,5.8923,9.1451,12.2275,-0.5111,4.6091,-0.4108,0.0098,degraded
5039.5000,2.0267,9.2634,21.9386,-0.5074,4.4225,-0.3300,0.1114,degraded
5040.0000,-23.2739,7.1773,24.5675,-0.4876,3.1153,-0.1215,0.0753,degraded
5040.5000,-3.2895,9.9280,18.4939,-0.3985,4.2203,0.2330,0.0674,degraded
5041.0000,26.8859,10.1400,15.5193,-0.4356,4.7678,0.1778,0.0505,degraded
5041.5000,1.9712,9.7439,21.5085,-0.4193,5.8777,-0.1201,0.0597,degraded
5042.0000,-8.4697,12.8816,18.8588,-0.4846,3.4813,-0.2481,0.0594,degraded
5042.5000,-26.3711,10.2615,16.4534,-0.4870,3.8889,-0.1833,0.0565,degraded
5043.0000,20.7046,9.7861,15.1218,-0.4521,3.6728,0.3465,0.0663,degraded
5043.5000,-1.0513,10.7730,16.8262,-0.4596,3.1717,-0.4582,0.0579,degraded
5044.0000,-26.3510,13.1971,18.6277,-0.4598,2.1663,0.0048,0.0593,degraded
5044.5000,-13.8640,10.4103,20.7428,-0.3656,5.2581,-0.1636,0.0524,degraded
5045.0000,-19.1631,6.6995,18.9151,-0.4524,4.9332,0.1908,0.0577,degraded
5045.5000,-1.9762,10.6863,19.4311,-0.5212,5.2286,-0.0743,0.0654,degraded
5046.0000,3.1101,8.7228,17.0738,-0.5172,5.0816,-0.3896,0.0635,degraded
5046.5000,-7.5483,7.1614,20.6460,-0.4401,4.3761,0.4612,0.0590,degraded
5047.0000,11.6557,12.5950,17.4673,-0.4441,4.1754,0.0520,0.0552,degraded
5047.5000,1.1820,12.2743,23.6077,-0.4336,5.8806,0.0346,0.0720,degraded
5048.0000,15.9347,8.6978,16.1417,-0.4566,5.4646,-0.4333,0.0478,degraded
5048.5000,-5.3579,8.7111,19.2912,-0.5348,4.6960,-0.1126,0.0259,degraded
5049.0000,45.6799,10.3028,24.6807,-0.4062,3.8263,-0.2351,0.0588,degraded
5049.5000,-8.4673,8.7382,21.2446,-0.4160,4.9210,-0.0421,0.0787,degraded
5050.0000,-13.5499,9.8668,20.3612,-0.5026,5.0234,-0.5788,0.0708,degraded
5050.5000,-15.3945,9.0031,19.0217,-0.4652,4.2048,0.0229,0.0769,degraded
5051.0000,-3.1641,9.4758,18.2960,-0.4744,5.0733,0.2340,0.0526,degraded
5051.5000,-25.7930,7.9733,17.6222,-0.5024,5.4136,-0.1802,0.0696,degraded
5052.0000,4.4184,11.3237,16.4646,-0.5420,5.2729,0.0662,0.1023,degraded
5052.5000,-28.5796,11.8925,13.5491,-0.4554,5.7952,-0.3267,0.0371,degraded
5053.0000,2.4251,9.9400,20.0844,-0.5589,5.6945,0.4896,0.0706,degraded
5053.5000,-20.2688,10.0394,13.5547,-0.5143,5.8771,-0.3214,0.0535,degraded
5054.0000,-5.7194,11.0410,20.1292,-0.3991,4.3084,-0.0718,0.0868,degraded
5054.5000,9.0681,10.1035,17.2535,-0.4640,5.6283,-0.2562,0.0607,degraded
5055.0000,34.5606,12.6985,15.3211,-0.4658,5.3304,-0.2951,0.0553,degraded
5055.5000,-16.1700,8.1331,22.4108,-0.4999,5.6627,0.4617,0.0329,degraded
5056.0000,-2.2548,11.4025,13.8527,-0.5634,4.9726,0.4293,0.0421,degraded
5056.5000,-10.8564,9.9433,16.2078,-0.4648,5.3398,-0.1608,0.0535,degraded
5057.0000,-13.0481,8.4362,16.4945,-0.4607,3.8363,1.0167,0.0795,degraded
5057.5000,-10.7246,13.4922,18.6675,-0.4461,5.3267,0.3233,0.0918,degraded
5058.0000,12.3610,13.7028,16.3870,-0.5056,6.0762,0.2978,0.0583,degraded
5058.5000,-7.3208,9.8167,22.6164,-0.5066,6.5118,-0.0042,0.0542,degraded
5059.0000,33.7397,10.7990,14.1236,-0.4579,4.7392,0.3512,0.0681,degraded
5059.5000,6.2397,9.4286,30.5000,-0.5494,6.6513,0.0316,0.0652,degraded
5060.0000,-15.1502,9.6734,15.0737,-0.4460,4.7026,-0.3017,0.0576,degraded
5060.5000,-5.5006,8.4436,27.1239,-0.4948,5.5634,-0.0119,0.0604,degraded
5061.0000,-12.0277,8.2254,21.5416,-0.4723,4.9331,-0.1386,0.0669,degraded
5061.5000,12.0010,12.9155,17.9379,-0.3718,6.1414,-0.3753,0.0847,degraded
5062.0000,-24.5817,10.0946,18.9549,-0.5009,5.0773,0.2986,0.0471,degraded
5062.5000,-20.1143,10.2321,17.1450,-0.4805,4.2748,0.0479,0.0352,degraded
5063.0000,-8.8732,8.9439,19.3287,-0.4862,5.9161,-0.0249,0.0648,degraded
5063.5000,10.2442,10.4481,16.0827,-0.5868,4.3827,0.5218,0.0429,degraded
5064.0000,18.4959,7.9110,20.4270,-0.4574,5.1934,0.0476,0.0896,degraded
5064.5000,20.7081,9.0095,18.8522,-0.6051,3.1892,0.3688,0.0684,degraded
5065.0000,7.9470,8.3739,15.3440,-0.4505,5.7107,-0.3177,0.0586,degraded
5065.5000,-1.2433,12.1164,19.6002,-0.5231,3.0087,-0.2377,0.0604,degraded
5066.0000,11.9194,7.7027,19.4213,-0.5256,4.3867,-0.0004,0.0694,degraded
5066.5000,-17.1675,8.4152,16.1798,-0.4908,3.5226,0.0285,0.0736,degraded
5067.0000,-27.6699,7.1161,17.0544,-0.5553,3.7700,0.0889,0.1111,degraded
5067.5000,6.5496,8.8560,19.8812,-0.4948,4.8562,0.3006,0.0402,degraded
5068.0000,-15.0852,9.5052,21.6222,-0.5441,4.2218,1.0855,0.0808,degraded
5068.5000,-0.9796,11.6646,17.9295,-0.5540,5.6327,-0.4841,0.1064,degraded
5069.0000,1.7944,9.8684,21.1545,-0.5006,4.6504,-0.1838,0.0691,degraded
5069.5000,3.7218,9.5890,21.8699,-0.4287,5.0663,0.1200,0.0629,degraded
5070.0000,14.0669,10.6582,22.2848,-0.4539,4.0832,0.5856,0.0542,degraded
5070.5000,12.4811,9.5475,19.6322,-0.5174,5.6497,-0.0681,0.0599,degraded
5071.0000,2.9250,13.8301,15.6823,-0.4985,5.0859,-0.0067,0.0608,degraded
5071.5000,-6.6302,9.3322,21.0676,-0.5176,5.4312,-0.1236,0.0852,degraded
5072.0000,1.6164,10.8428,17.8258,-0.5504,5.6668,0.1583,0.0870,degraded
5072.5000,-8.9432,11.4654,19.9258,-0.5432,5.7728,-0.0094,0.0515,degraded
5073.0000,-2.9464,9.2996,16.5255,-0.4778,5.3254,0.2445,0.0877,degraded
5073.5000,39.2726,10.4807,16.6182,-0.5277,5.0857,0.3668,0.0654,degraded
5074.0000,2.7328,9.4848,16.3208,-0.4944,6.0178,-0.1150,0.0665,degraded
5074.5000,6.7537,10.6506,14.4563,-0.5425,5.0780,0.2858,0.0806,degraded
5075.0000,-10.5822,10.3944,16.6773,-0.4521,4.5032,-0.2262,0.0576,degraded
5075.5000,15.3011,10.0361,15.3449,-0.4599,5.8353,0.0653,0.0646,degraded
5076.0000,11.4041,8.5167,20.1488,-0.4142,5.9661,-0.2027,0.0689,degraded
5076.5000,11.5103,13.0490,15.2616,-0.4241,4.8704,-0.4992,0.0914,degraded
5077.0000,3.2234,11.1365,16.4542,-0.5384,5.5434,0.2750,0.0243,degraded
5077.5000,15.5129,7.8775,18.4783,-0.5355,5.3805,-0.3082,0.0657,degraded
5078.0000,19.0753,9.6333,23.9123,-0.4751,5.0165,-0.2229,0.0422,degraded
5078.5000,4.2465,7.9133,16.4049,-0.5371,3.4589,-0.1089,0.0868,degraded
5079.0000,-1.7192,11.4140,14.3408,-0.4812,3.8284,0.5694,0.0393,degraded
5079.5000,13.4186,10.2416,14.5582,-0.5105,4.5620,0.4869,0.0844,degraded
5080.0000,-13.5619,10.2839,15.9181,-0.4475,4.9746,-0.5046,0.0512,degraded
5080.5000,-10.7694,9.0177,16.5358,-0.4462,3.7584,-0.3717,0.1025,degraded
5081.0000,-0.7995,9.8114,25.4263,-0.5090,2.8433,0.5628,0.0429,degraded
5081.5000,-26.1204,11.4690,21.4190,-0.5853,4.8358,0.6557,0.0658,degraded
5082.0000,12.4139,11.8754,17.5799,-0.4435,4.9486,0.1435,0.0717,degraded
5082.5000,-14.4437,11.5648,24.0898,-0.5247,5.8067,0.0412,0.0586,degraded
5083.0000,-7.0724,7.9704,16.6998,-0.4955,6.8762,-0.0187,0.0351,degraded
5083.5000,-3.1992,10.0229,17.3100,-0.5013,3.5868,-0.0658,0.0694,degraded
5084.0000,0.5893,10.6855,17.1363,-0.4755,5.2883,-0.3744,0.0267,degraded
5084.5000,-5.1548,9.2069,21.6368,-0.5260,7.3269,0.2482,0.0685,degraded
5085.0000,-1.0106,7.8240,18.3526,-0.5509,3.6324,-0.2828,0.0657,degraded
5085.5000,-0.8944,8.3860,23.0907,-0.4876,3.9750,0.1959,0.0513,degraded
5086.0000,-6.7055,12.5691,19.8770,-0.4540,5.9252,0.0103,0.0125,degraded
5086.5000,-11.5979,8.5357,21.3082,-0.5017,5.1439,0.3285,0.0193,degraded
5087.0000,16.2221,10.3977,13.1391,-0.5020,5.2322,-0.2057,0.0439,degraded
5087.5000,-31.5661,10.0954,13.4963,-0.5552,5.5786,-0.3829,0.0571,degraded
5088.0000,-3.0857,10.1027,13.6013,-0.4703,5.6999,-0.3035,0.0713,degraded
5088.5000,-7.0335,9.8570,17.3219,-0.4668,5.3852,-0.0065,0.0650,degraded
5089.0000,6.2819,11.5240,13.9960,-0.5017,5.5090,-0.0466,0.0349,degraded
5089.5000,-21.8144,10.3972,22.3397,-0.5452,3.7668,-0.3847,0.0920,degraded
5090.0000,-7.4968,9.4087,18.0274,-0.4926,5.9488,-0.1599,0.0856,degraded
5090.5000,-1.5354,10.4277,20.4773,-0.4885,6.5322,0.0236,0.0594,degraded
5091.0000,16.0511,8.4379,17.1607,-0.4990,6.0793,0.2120,0.0801,degraded
5091.5000,4.9828,11.0716,21.1182,-0.5513,5.4709,-0.0068,0.0452,degraded
5092.0000,-17.7523,9.3397,12.7547,-0.4847,6.8604,0.2105,0.0559,degraded
5092.5000,-7.3122,9.4295,18.5096,-0.4894,5.1618,0.0127,0.0216,degraded
5093.0000,13.2908,11.1376,20.1647,-0.4767,5.9697,0.0144,0.0474,degraded
5093.5000,-18.0116,9.7606,20.4238,-0.5046,6.6715,0.1501,0.0552,degraded
5094.0000,-1.1797,9.8485,17.7220,-0.4338,4.6162,-0.3576,0.0777,degraded
5094.5000,-0.1368,12.1299,13.5483,-0.4983,6.2924,0.5660,0.0789,degraded
5095.0000,-5.7867,8.9222,21.7214,-0.4286,3.8516,0.0233,0.0390,degraded
5095.5000,40.4363,11.1330,17.5169,-0.4874,4.1208,-0.0264,0.0439,degraded
5096.0000,-6.1910,11.8132,17.7838,-0.5566,4.0033,0.0747,0.0551,degraded
5096.5000,6.7465,12.1427,25.3639,-0.4570,2.8390,0.3418,0.0889,degraded
5097.0000,-11.4945,13.6606,19.0023,-0.5172,4.2735,0.1248,0.0811,degraded
5097.5000,7.9162,9.4361,17.1620,-0.5214,5.0736,0.1912,0.0689,degraded
5098.0000,13.0618,9.1009,16.9885,-0.4474,4.6873,0.0267,0.0711,degraded
5098.5000,-8.8195,11.6321,20.6668,-0.5620,3.7194,-0.3243,0.0647,degraded
5099.0000,-0.8205,11.8201,16.2749,-0.5873,2.5309,-0.7787,0.0704,degraded
5099.5000,-13.4292,9.2271,20.2789,-0.5108,4.2479,0.2489,0.0453,degraded
5100.0000,-17.1661,11.1439,22.0540,-0.4849,4.1511,0.3027,0.0507,degraded
5100.5000,15.5519,14.5064,18.4914,-0.4568,6.8963,-0.3594,0.0454,degraded
5101.0000,-8.3100,10.5806,21.7260,-0.4931,4.9842,-0.3951,0.0858,degraded
5101.5000,-36.2042,11.8123,18.5622,-0.6130,6.7586,-0.3512,0.0970,degraded
5102.0000,26.4803,12.7957,16.7126,-0.5492,4.2896,-0.1924,0.0624,degraded
5102.5000,-12.0314,14.1896,13.7875,-0.5638,6.0601,-0.2864,0.0945,degraded
5103.0000,-3.6956,10.8060,19.6128,-0.5953,5.2541,0.0229,0.0774,degraded
5103.5000,24.6136,12.3205,19.6820,-0.5097,4.2012,0.0328,0.0606,degraded
5104.0000,-2.1261,9.2617,21.7440,-0.4758,5.2703,-0.0034,0.0234,degraded
5104.5000,-2.4500,10.4852,21.4611,-0.4529,4.8089,-0.1768,0.1080,degraded
5105.0000,-18.4226,9.7817,25.0146,-0.4768,4.7117,-0.2935,0.0820,degraded
5105.5000,-24.5225,7.6269,17.0757,-0.5297,3.3576,-0.4655,0.0613,degraded
5106.0000,-2.4958,8.0538,19.8927,-0.4479,6.9900,-0.1950,0.0642,degraded
5106.5000,5.4421,11.1069,16.7684,-0.5127,5.5647,0.1661,0.0924,degraded
5107.0000,4.5829,11.1398,21.6277,-0.4993,3.9099,-0.5106,0.0564,degraded
5107.5000,-7.2189,8.9063,16.0630,-0.5356,5.4152,-0.0453,0.0343,degraded
5108.0000,0.3039,12.8083,21.5911,-0.5149,4.6789,-0.3420,0.0910,degraded
5108.5000,-27.5581,8.8107,16.6466,-0.5239,6.4295,-0.4149,0.0513,degraded
5109.0000,6.9025,10.8651,21.1620,-0.5721,4.7386,0.2655,0.0540,degraded
5109.5000,2.4211,9.8598,22.4881,-0.4713,4.9858,0.3456,0.0289,degraded
5110.0000,29.6049,10.6465,14.2127,-0.4949,4.4080,0.1261,0.0917,degraded
5110.5000,0.1122,11.8374,14.8397,-0.4638,5.5165,-0.3803,0.0812,degraded
5111.0000,-14.1400,11.6291,19.5922,-0.5389,5.0202,0.2275,0.0273,degraded
5111.5000,-0.7608,11.5583,19.2791,-0.4686,6.2881,0.1998,0.0821,degraded
5112.0000,-4.9170,11.3702,18.0235,-0.5824,5.3482,0.5768,0.0776,degraded
5112.5000,6.5206,8.5944,17.4775,-0.4771,7.4855,-0.1825,0.0883,degraded
5113.0000,0.4034,12.2087,16.3469,-0.4705,4.9034,0.0906,0.0515,degraded
5113.5000,-18.8992,8.9200,19.9120,-0.5564,4.2523,-0.2891,0.0273,degraded
5114.0000,-24.5361,10.3548,16.0317,-0.4488,4.3217,-0.5918,0.0522,degraded
5114.5000,3.9436,9.9904,20.0295,-0.4269,4.3280,-0.5714,0.0332,degraded
5115.0000,20.7467,11.0460,17.2144,-0.5337,4.2367,-0.0039,0.0854,degraded
5115.5000,1.1902,9.7972,17.6757,-0.4327,6.5715,-0.2435,0.0139,degraded
5116.0000,12.1995,10.2900,22.5973,-0.5904,4.7973,0.1354,0.0576,degraded
5116.5000,15.1921,12.9596,21.8197,-0.5123,5.3584,0.1733,0.0435,degraded
5117.0000,4.0019,8.5918,15.9718,-0.6364,3.7833,-0.0149,0.0507,degraded
5117.5000,-12.2174,10.5345,16.3500,-0.4594,5.0633,-0.4848,0.0573,degraded
5118.0000,2.9296,8.8705,21.3085,-0.5825,2.7233,-0.3152,0.0715,degraded
5118.5000,18.1061,11.5567,14.6797,-0.6037,5.4218,0.0516,0.0637,degraded
5119.0000,7.9484,9.4585,23.3495,-0.4932,4.5383,0.0818,0.0622,degraded
5119.5000,11.2237,10.6099,19.3992,-0.4547,6.6731,0.0860,0.0576,degraded
5120.0000,-6.9382,8.5686,17.2654,-0.5269,5.9007,0.2410,0.0891,degraded
5120.5000,-3.0353,12.4963,19.0377,-0.5000,5.8801,-0.0912,0.0779,degraded
5121.0000,-1.7809,10.6717,23.0958,-0.4189,4.2019,0.0440,0.0499,degraded
5121.5000,-0.7701,10.7726,12.6254,-0.5547,5.4416,0.1485,0.0354,degraded
5122.0000,17.5194,11.8130,22.1039,-0.5564,7.0394,0.2715,0.0668,degraded
5122.5000,-35.2076,8.6958,22.6149,-0.4532,4.3228,-0.0229,0.0657,degraded
5123.0000,0.4581,9.6539,18.0748,-0.4965,4.2450,-0.0333,0.0475,degraded
5123.5000,-1.1924,10.8349,18.8290,-0.4366,5.1398,0.0735,0.0488,degraded
5124.0000,-20.5725,7.9404,19.4593,-0.5728,5.3375,-0.0048,0.0716,degraded
5124.5000,10.0765,8.1049,21.2568,-0.5976,5.7659,-0.1006,0.1076,degraded
5125.0000,-10.8675,9.3584,16.8733,-0.5800,5.6341,-0.2092,0.0905,degraded
5125.5000,-5.3555,8.8823,19.0252,-0.4732,5.3267,-0.5342,0.0475,degraded
5126.0000,27.7317,10.0814,18.7753,-0.4486,4.3894,0.1416,0.0650,degraded
5126.5000,15.1496,11.3843,21.1178,-0.4553,7.0884,0.1205,0.0714,degraded
5127.0000,8.6173,11.7290,27.1138,-0.4812,6.6187,0.0604,0.0753,degraded
5127.5000,5.7117,13.3218,16.8921,-0.4465,5.5816,0.1043,0.0976,degraded
5128.0000,-2.4702,10.5772,19.3365,-0.5397,6.3684,-0.0685,0.0584,degraded
5128.5000,29.9907,10.8461,16.8238,-0.6088,5.0825,0.5426,0.0458,degraded
5129.0000,12.0325,10.5807,17.6460,-0.5905,3.9157,0.2471,0.0671,degraded
5129.5000,-11.2432,11.1019,15.8909,-0.5825,6.0314,0.5645,0.0462,degraded
5130.0000,-21.0015,11.2226,14.5336,-0.6068,3.8729,-0.2164,0.0650,degraded
5130.5000,8.5026,12.0116,22.6798,-0.5782,7.2123,-0.0351,0.0507,degraded
5131.0000,-0.8380,12.0093,20.2057,-0.5566,4.0193,-0.0351,0.0779,degraded
5131.5000,-21.4341,11.4145,19.4224,-0.4802,6.5633,0.4173,0.0906,degraded
5132.0000,6.4288,12.9041,16.5281,-0.4960,7.0310,-0.6377,0.0416,degraded
5132.5000,-4.0354,10.6825,18.9314,-0.4354,3.8077,0.1671,0.0437,degraded
5133.0000,7.9600,9.7285,15.6934,-0.5730,3.7122,0.0478,0.0437,degraded
5133.5000,6.6261,9.9772,19.0870,-0.4925,5.6772,0.3135,0.0575,degraded
5134.0000,-9.1240,10.4940,20.1762,-0.4455,6.7164,-0.1678,0.0823,degraded
5134.5000,9.4927,9.0308,17.5537,-0.5370,5.8839,-0.5210,0.0342,degraded
5135.0000,-7.4686,9.7397,16.9171,-0.5339,4.3538,0.5680,0.0698,degraded
5135.5000,-6.4932,8.9534,17.7168,-0.4427,6.7338,-0.0034,0.0974,degraded
5136.0000,-7.9841,11.1826,21.6445,-0.5298,7.4318,0.2867,0.0461,degraded
5136.5000,16.9646,11.2009,19.8111,-0.4405,4.2434,-0.0922,0.0512,degraded
5137.0000,-4.2086,8.0202,14.3918,-0.5864,5.5794,0.3416,0.0516,degraded
5137.5000,20.5866,9.6960,21.3891,-0.4315,5.8288,0.2324,0.0933,degraded
5138.0000,26.7523,13.4183,20.8548,-0.4498,4.9222,0.3669,0.0666,degraded
5138.5000,-11.0808,11.6287,19.7925,-0.5607,4.3067,-0.0983,0.0815,degraded
5139.0000,-43.8149,11.3690,24.1743,-0.5284,4.1416,0.4065,0.0521,degraded
5139.5000,15.6676,9.6946,19.3152,-0.5752,3.4301,0.1591,0.0821,degraded
5140.0000,-5.1296,11.1254,20.5422,-0.5380,6.0724,-0.5435,0.0617,degraded
5140.5000,-12.9928,10.6762,20.6645,-0.5917,4.6967,0.4100,0.0982,degraded
5141.0000,-8.8308,9.5063,21.8947,-0.6027,6.8724,0.1745,0.0814,degraded
5141.5000,-6.2222,9.9642,18.6002,-0.5765,5.7566,-0.0881,0.0976,degraded
5142.0000,19.4579,10.0015,17.3405,-0.4622,5.1292,-0.0382,0.0863,degraded
5142.5000,2.3987,8.4788,22.2005,-0.6072,6.6662,-0.3007,0.0470,degraded
5143.0000,19.2540,8.7299,22.0515,-0.4457,5.1391,0.0458,0.0976,degraded
5143.5000,7.4133,10.4195,23.1183,-0.4688,4.6514,0.1675,0.0975,degraded
5144.0000,-4.6385,9.4502,20.5467,-0.4488,5.9492,0.0356,0.0374,degraded
5144.5000,-5.8554,10.2743,14.3600,-0.4976,4.6596,0.0706,0.0630,degraded
5145.0000,8.4241,8.3207,19.8047,-0.4325,5.3771,-0.1626,0.0489,degraded
5145.5000,12.3064,11.9346,19.4198,-0.5869,5.5643,-0.2750,0.0720,degraded
5146.0000,14.9519,13.8568,23.0134,-0.4469,5.2617,0.0112,0.0681,degraded
5146.5000,-3.9231,12.2807,22.5065,-0.3634,5.5825,0.0789,0.0747,degraded
5147.0000,2.6281,12.4389,21.1759,-0.5288,5.5855,-0.1221,0.0520,degraded
5147.5000,8.7606,11.6857,13.1248,-0.5186,5.3829,0.1431,0.0350,degraded
5148.0000,-5.7595,11.1484,16.8755,-0.5621,4.6707,0.2604,0.0414,degraded
5148.5000,-17.0241,10.8833,18.2634,-0.5128,4.1626,0.2934,0.0790,degraded
5149.0000,-12.0941,9.3852,18.3384,-0.5070,4.4577,-0.1452,0.0478,degraded
5149.5000,-3.6155,11.7955,19.8694,-0.6347,4.5223,-0.4974,0.0344,degraded
5150.0000,9.9331,11.7100,23.8156,-0.4861,5.8566,0.1307,0.0473,degraded
5150.5000,18.8847,10.0728,21.7190,-0.4614,6.9240,-0.0853,0.0819,degraded
5151.0000,-20.3407,11.5598,16.6305,-0.5611,5.1936,0.0080,0.0465,degraded
5151.5000,-8.9602,9.7334,16.9077,-0.5384,6.4316,-0.1440,0.0739,degraded
5152.0000,-5.3679,9.8324,16.6430,-0.4749,4.4997,0.4911,0.0650,degraded
5152.5000,11.9208,11.9439,19.0557,-0.5640,5.0582,-0.1242,0.0672,degraded
5153.0000,-7.9217,11.4305,21.8291,-0.4805,5.0342,0.5625,0.0725,degraded
5153.5000,-6.4460,10.4403,22.3108,-0.5035,5.7984,0.2345,0.0353,degraded
5154.0000,-21.1799,10.2702,18.2964,-0.4013,4.5906,0.3163,0.0702,degraded
5154.5000,7.2511,11.0573,19.3408,-0.5246,5.9506,-0.0385,0.0568,degraded
5155.0000,-2.4210,8.0455,24.4600,-0.5450,5.5600,-0.2491,0.0576,degraded
5155.5000,-9.8107,9.6654,14.9892,-0.5061,5.3753,0.2108,0.0550,degraded
5156.0000,-3.8927,8.9079,21.3639,-0.5129,4.6423,0.1037,0.0591,degraded
5156.5000,16.9049,10.8268,21.0461,-0.4372,3.5528,-0.1506,0.0715,degraded
5157.0000,-15.0733,12.4454,18.5726,-0.4400,4.7644,0.2138,0.0798,degraded
5157.5000,-12.6249,11.5317,19.4134,-0.5556,5.9640,0.1769,0.0822,degraded
5158.0000,18.7838,10.0522,20.7357,-0.5289,3.4483,-0.5161,0.1329,degraded
5158.5000,1.1366,9.7630,18.5976,-0.5542,3.6394,0.1863,0.0663,degraded
5159.0000,10.0463,9.6956,17.5747,-0.5633,4.9255,0.2899,0.0893,degraded
5159.5000,6.0263,13.8293,17.3550,-0.6829,4.3706,-0.4562,0.0533,degraded
5160.0000,-0.5300,10.9354,25.0865,-0.4356,8.4256,0.5867,0.0467,degraded
5160.5000,-5.2245,11.1364,18.1854,-0.5537,5.4537,0.4209,0.0551,degraded
5161.0000,12.4734,7.6736,20.1166,-0.5426,4.8106,-0.5152,0.0479,degraded
5161.5000,17.4350,9.0723,21.8745,-0.3820,6.3516,-0.1073,0.0875,degraded
5162.0000,16.2628,10.7810,18.8905,-0.5527,5.1502,-0.2678,0.1004,degraded
5162.5000,-17.7821,10.1035,19.6386,-0.5300,5.1307,-0.3557,0.0777,degraded
5163.0000,19.5737,11.0538,21.0457,-0.5076,7.0429,0.0944,0.0646,degraded
5163.5000,-5.3690,11.0375,17.0000,-0.5043,3.1368,0.0449,0.0665,degraded
5164.0000,-11.3254,11.7618,14.9406,-0.5523,4.2555,-0.2728,0.0724,degraded
5164.5000,-2.5399,8.0608,17.3644,-0.4653,5.7532,-0.2382,0.1006,degraded
5165.0000,12.4669,9.2102,24.7479,-0.5136,4.2683,0.0036,0.0850,degraded
5165.5000,8.1070,10.7221,17.8433,-0.5162,4.2576,0.1235,0.1025,degraded
5166.0000,-3.8308,9.9039,19.9669,-0.5557,6.0529,-0.2476,0.0603,degraded
5166.5000,12.5650,10.4131,15.6038,-0.5287,4.5520,0.0210,0.0626,degraded
5167.0000,2.0979,11.0455,23.6139,-0.4736,5.5987,0.1659,0.0720,degraded
5167.5000,-8.5946,9.7680,18.6905,-0.4736,4.9782,0.2751,0.0488,degraded
5168.0000,-10.6205,11.1773,18.2352,-0.5441,5.5833,0.0885,0.0835,degraded
5168.5000,6.1535,11.7083,19.2060,-0.5615,5.1370,0.0481,0.0537,degraded
5169.0000,-1.2378,10.9935,27.1516,-0.4791,6.0733,-0.0716,0.0400,degraded
5169.5000,-20.6326,11.9804,20.9433,-0.5081,6.1893,-0.1223,0.1105,degraded
5170.0000,12.7074,7.6434,19.1546,-0.4795,4.5407,0.0537,0.0922,degraded
5170.5000,-7.2041,10.0272,10.9828,-0.5719,3.6260,0.0287,0.0766,degraded
5171.0000,23.8818,12.2482,23.6965,-0.5247,5.1033,0.1241,0.0834,degraded
5171.5000,-21.0448,9.6167,17.5591,-0.4799,4.6591,-0.2293,0.0815,degraded
5172.0000,-2.7106,9.4166,17.0920,-0.5596,4.5289,0.1924,0.0631,degraded
5172.5000,-10.4997,10.7307,17.3665,-0.4298,3.5102,-0.4556,0.1001,degraded
5173.0000,-14.6313,10.8976,24.0576,-0.4428,4.8368,0.2048,0.0935,degraded
5173.5000,-7.3019,10.1250,19.5423,-0.5347,5.2874,-0.0635,0.0821,degraded
5174.0000,26.5585,13.6959,15.1088,-0.5345,4.6559,-0.3392,0.0373,degraded
5174.5000,2.1506,11.3638,19.0688,-0.5088,5.1991,-0.3373,0.0383,degraded
5175.0000,-11.8756,9.5832,17.1929,-0.5165,5.9010,0.1649,0.0765,degraded
5175.5000,-27.4294,8.7817,20.7724,-0.4644,6.6701,0.0375,0.0921,degraded
5176.0000,-25.8204,11.5528,18.5407,-0.5694,6.7891,0.0620,0.0440,degraded
5176.5000,-8.0469,9.5580,14.9984,-0.5690,4.6060,-0.0570,0.0882,degraded
5177.0000,-9.5053,14.1803,19.4650,-0.5121,4.5074,-0.1219,0.0548,degraded
5177.5000,-3.3608,11.5968,19.5484,-0.5011,3.8761,0.0360,0.0748,degraded
5178.0000,-34.0828,11.7983,15.9645,-0.5278,6.0760,-0.0103,0.0629,degraded
5178.5000,-1.3752,11.3348,13.8510,-0.4814,5.4454,-0.2289,0.0580,degraded
5179.0000,15.4159,12.6476,20.5853,-0.4580,6.6829,-0.5035,0.0625,degraded
5179.5000,24.3426,7.3757,18.9018,-0.4891,5.4461,-0.2105,0.0771,degraded
5180.0000,-28.4167,9.1673,19.1045,-0.5081,4.7096,0.0459,0.0949,degraded
5180.5000,-12.0209,12.5269,21.9937,-0.5377,5.2197,0.2481,0.0550,degraded
5181.0000,-12.8135,13.2300,13.9465,-0.5232,5.0531,-0.5997,0.0594,degraded
5181.5000,2.1858,9.1297,19.9497,-0.5955,4.5524,-0.1510,0.0775,degraded
5182.0000,-18.2966,8.2582,21.7627,-0.5868,5.3587,0.0632,0.0768,degraded
5182.5000,25.2339,11.2409,19.2333,-0.4646,4.4004,0.0359,0.0472,degraded
