timestamp,res_rpm,res_cht,res_egt,res_oil_p,res_oil_t,res_fuel,res_vib,composite_score,composite_ewma,health_index,health_status,rul_est,rul_lower,rul_upper,rul_status,health_slope,res_cht_ewma,res_egt_ewma,res_vib_std_w,fault_label
5498.0000,24.6423,12.7859,17.8910,-0.6695,8.0367,-0.1717,0.0775,0.5709,0.5710,75.1669,healthy,38.0266,5.5596,300.0000,estimable,0.5795,13.1922,22.1176,0.0135,degraded
5498.5000,30.5403,13.3387,22.1863,-0.6938,5.7534,0.4210,0.0769,0.5928,0.5737,74.3474,healthy,17.7909,4.6553,300.0000,estimable,-1.4507,13.2106,22.1261,0.0120,degraded
5499.0000,-3.5023,15.5288,26.9737,-0.6009,6.1138,0.1293,0.0813,0.5957,0.5764,74.2424,healthy,11.6301,4.0521,300.0000,estimable,-3.0548,13.5003,22.7321,0.0110,degraded
5499.5000,10.0976,11.1637,17.7936,-0.7200,7.4565,-0.2547,0.0973,0.5763,0.5764,74.9660,healthy,7.1637,3.6203,300.0000,estimable,-4.6640,13.2083,22.1148,0.0100,degraded
5500.0000,1.2635,11.6193,25.3782,-0.5931,5.9920,0.0362,0.0396,0.5322,0.5709,76.6377,healthy,13.1122,4.3595,300.0000,estimable,-7.6729,13.0096,22.5227,0.0166,degraded
5500.5000,-9.4817,12.7081,21.8097,-0.5488,6.8369,-0.4203,0.0690,0.5217,0.5647,77.0388,healthy,57.8886,5.3098,300.0000,estimable,-4.3195,12.9720,22.4336,0.0157,degraded
5501.0000,4.0622,12.9914,20.5723,-0.5228,5.8315,0.0522,0.0859,0.5051,0.5573,77.6830,healthy,,,,not_estimable,-0.9853,12.9744,22.2009,0.0159,degraded
5501.5000,10.0725,17.1680,24.8004,-0.6880,6.7321,-0.0797,0.0832,0.6474,0.5685,72.3478,healthy,15.7074,3.2321,300.0000,estimable,1.5681,13.4986,22.5259,0.0161,degraded
5502.0000,3.2539,11.8762,27.7067,-0.6045,6.9364,0.6304,0.1185,0.5734,0.5692,75.0731,healthy,36.5174,3.8929,300.0000,estimable,-3.3327,13.2958,23.1735,0.0201,degraded
5502.5000,-13.2177,11.2554,28.2752,-0.6623,7.6451,0.0629,0.0860,0.5878,0.5715,74.5356,healthy,300.0000,4.4293,300.0000,beyond_horizon,-1.5081,13.0407,23.8112,0.0200,degraded
5503.0000,-6.9534,11.8115,24.6386,-0.5731,5.5790,0.0180,0.1045,0.5314,0.5665,76.6666,healthy,,,,not_estimable,-0.0302,12.8871,23.9146,0.0212,degraded
5503.5000,-6.8386,13.5669,23.5829,-0.6148,6.8337,-0.7161,0.0962,0.5749,0.5675,75.0165,healthy,,,,not_estimable,3.1673,12.9721,23.8731,0.0213,degraded
5504.0000,-12.6367,13.9603,24.9747,-0.6493,6.2044,0.1898,0.1020,0.5930,0.5707,74.3433,healthy,,,,not_estimable,3.2931,13.0956,24.0108,0.0218,degraded
5504.5000,4.7031,12.1651,31.2371,-0.6804,4.7077,0.3506,0.0755,0.6040,0.5749,73.9356,healthy,,,,not_estimable,0.4331,12.9793,24.9141,0.0219,degraded
5505.0000,6.2717,13.2607,22.9345,-0.6535,5.7250,0.3528,0.0572,0.5695,0.5742,75.2196,healthy,125.8145,4.3418,300.0000,estimable,1.1959,13.0145,24.6667,0.0181,degraded
5505.5000,14.6928,16.1504,27.2236,-0.6689,5.6032,-0.0371,0.1186,0.6378,0.5821,72.6941,healthy,10.4385,2.8893,300.0000,estimable,-0.4389,13.4065,24.9863,0.0192,degraded
5506.0000,-12.8643,13.2889,22.0479,-0.6365,6.7814,-0.1847,0.0811,0.5673,0.5803,75.3041,healthy,11.6582,3.0767,300.0000,estimable,-5.0481,13.3918,24.6190,0.0194,degraded
5506.5000,-8.6622,13.7211,21.3394,-0.6341,5.4794,0.3728,0.0762,0.5625,0.5781,75.4833,healthy,11.2874,3.0632,300.0000,estimable,-4.7438,13.4329,24.2090,0.0199,degraded
5507.0000,23.3185,16.0765,29.1442,-0.6634,6.4477,-0.0260,0.0587,0.6371,0.5854,72.7206,healthy,7.7280,2.5669,300.0000,estimable,-4.9155,13.7634,24.8259,0.0199,degraded
5507.5000,-2.4674,12.1995,23.8517,-0.6680,6.3712,-0.0108,0.0929,0.5751,0.5841,75.0107,healthy,7.4662,2.6214,300.0000,estimable,-6.8220,13.5679,24.7041,0.0200,degraded
5508.0000,0.4520,12.1049,24.5237,-0.6046,7.0083,-0.0994,0.0250,0.5433,0.5790,76.2123,healthy,11.9835,2.9760,300.0000,estimable,-7.3679,13.3850,24.6816,0.0267,degraded
5508.5000,-2.6266,12.5489,25.4971,-0.6011,5.8842,-0.6741,0.0478,0.5520,0.5757,75.8799,healthy,12.9204,3.0028,300.0000,estimable,-4.6908,13.2805,24.7835,0.0275,degraded
5509.0000,16.9955,12.4651,21.1846,-0.6770,4.8831,-0.2463,0.0455,0.5603,0.5737,75.5664,healthy,11.1762,2.9069,300.0000,estimable,-4.3249,13.1786,24.3337,0.0267,degraded
5509.5000,17.5771,10.5289,22.5539,-0.6392,7.2913,0.0295,0.0558,0.5400,0.5695,76.3393,healthy,17.8194,3.1854,300.0000,estimable,-4.9718,12.8474,24.1112,0.0268,degraded
5510.0000,16.6981,13.4709,21.9489,-0.6799,5.8053,0.1799,0.0730,0.5828,0.5712,74.7235,healthy,45.5361,3.5499,300.0000,estimable,-3.1617,12.9253,23.8409,0.0267,degraded
5510.5000,0.3985,13.5928,24.8778,-0.5064,7.4674,-0.0093,0.0932,0.5348,0.5666,76.5365,healthy,,,,not_estimable,-1.2018,13.0087,23.9705,0.0222,degraded
5511.0000,-13.0865,12.9920,24.9874,-0.6840,6.3506,0.1617,0.0747,0.5929,0.5699,74.3448,healthy,,,,not_estimable,4.9714,13.0067,24.0976,0.0217,degraded
5511.5000,28.8782,13.6455,22.0922,-0.6245,6.4410,-0.5139,0.0988,0.5732,0.5703,75.0797,healthy,,,,not_estimable,8.6988,13.0865,23.8469,0.0242,degraded
5512.0000,12.8446,13.6649,29.9833,-0.6151,6.9819,-0.2864,0.1246,0.6065,0.5749,73.8412,healthy,,,,not_estimable,4.1795,13.1588,24.6140,0.0300,degraded
5512.5000,-6.8499,11.3070,23.8241,-0.6708,7.0188,0.6908,0.0847,0.5742,0.5748,75.0424,healthy,,,,not_estimable,2.2079,12.9273,24.5153,0.0295,degraded
5513.0000,21.3573,13.7177,24.2208,-0.6807,6.3012,0.2121,0.1006,0.6022,0.5782,73.9989,healthy,,,,not_estimable,1.4992,13.0261,24.4785,0.0255,degraded
5513.5000,-8.0341,14.1260,27.9492,-0.6518,5.9438,0.4063,0.0960,0.6069,0.5818,73.8277,healthy,,,,not_estimable,2.9481,13.1636,24.9123,0.0232,degraded
5514.0000,21.1606,10.8960,21.3002,-0.6813,6.3352,-0.0815,0.0881,0.5591,0.5790,75.6123,healthy,,,,not_estimable,1.4583,12.8802,24.4608,0.0187,degraded
5514.5000,22.1743,15.4898,22.3686,-0.6287,4.5764,0.3093,0.0541,0.5810,0.5792,74.7885,healthy,,,,not_estimable,1.9667,13.2064,24.1993,0.0190,degraded
5515.0000,-13.8222,11.4449,24.7940,-0.6808,7.3648,0.2976,0.0799,0.5814,0.5795,74.7727,healthy,,,,not_estimable,0.0615,12.9862,24.2736,0.0185,degraded
5515.5000,8.7264,11.5947,19.5168,-0.6312,5.5255,0.6469,0.0625,0.5315,0.5735,76.6641,healthy,80.1163,5.2019,300.0000,estimable,0.4082,12.8123,23.6790,0.0203,degraded
5516.0000,11.7329,13.6085,23.2376,-0.7419,5.8738,0.1337,0.0885,0.6197,0.5793,73.3573,healthy,16.3534,3.8035,300.0000,estimable,-0.7073,12.9118,23.6238,0.0199,degraded
5516.5000,39.2236,14.1111,30.1089,-0.6792,5.9906,-0.3138,0.0876,0.6310,0.5857,72.9426,healthy,9.0683,3.0756,300.0000,estimable,-3.2628,13.0617,24.4345,0.0195,degraded
5517.0000,-11.1345,14.4790,29.4495,-0.6600,6.7643,-0.2292,0.0710,0.6197,0.5900,73.3563,healthy,4.2751,2.4458,16.9614,estimable,-5.8382,13.2389,25.0613,0.0147,degraded
5517.5000,21.4881,14.1575,26.6604,-0.5891,6.2612,0.0914,0.0942,0.5770,0.5883,74.9405,healthy,4.5096,2.5423,19.9398,estimable,-12.4807,13.3537,25.2612,0.0152,degraded
5518.0000,0.2602,12.5399,27.5233,-0.7317,7.0595,-0.7822,0.0731,0.6286,0.5934,73.0302,healthy,4.1202,2.3658,15.9424,estimable,-12.1829,13.2520,25.5440,0.0140,degraded
5518.5000,-18.6205,13.4858,25.4614,-0.5887,6.9107,0.1239,0.0874,0.5652,0.5898,75.3832,healthy,5.7810,2.7974,300.0000,estimable,-12.8707,13.2812,25.5337,0.0131,degraded
5519.0000,-1.7998,12.8514,22.6930,-0.6067,5.5812,0.1687,0.0566,0.5411,0.5838,76.2968,healthy,10.7682,3.3892,300.0000,estimable,-9.5803,13.2275,25.1786,0.0143,degraded
5519.5000,0.0370,13.5912,28.9245,-0.7291,5.5880,0.4444,0.0488,0.6306,0.5896,72.9554,healthy,10.0459,3.1771,300.0000,estimable,-5.2280,13.2729,25.6468,0.0152,degraded
5520.0000,-15.8834,13.4360,21.1535,-0.6131,6.1290,-0.5450,0.1100,0.5616,0.5861,75.5178,healthy,16.4603,3.6683,300.0000,estimable,-5.2713,13.2933,25.0851,0.0189,degraded
5520.5000,4.6826,12.5794,26.9116,-0.6867,7.1172,-0.3331,0.1020,0.6066,0.5887,73.8383,healthy,50.7110,4.4385,300.0000,estimable,-3.3728,13.2041,25.3135,0.0194,degraded
5521.0000,14.3671,12.8195,22.4849,-0.6118,6.9395,0.0348,0.0903,0.5551,0.5845,75.7653,healthy,,,,not_estimable,-1.0617,13.1560,24.9599,0.0195,degraded
5521.5000,3.5730,10.5654,22.6718,-0.6090,7.0396,-0.0130,0.0632,0.5252,0.5771,76.9046,healthy,,,,not_estimable,0.8872,12.8322,24.6739,0.0202,degraded
5522.0000,-8.1277,14.5924,25.6410,-0.6010,6.1485,0.0061,0.0615,0.5753,0.5768,75.0038,healthy,,,,not_estimable,5.9251,13.0522,24.7948,0.0209,degraded
5522.5000,-2.2271,13.7970,30.1332,-0.6694,7.4117,0.2925,0.0537,0.6200,0.5822,73.3451,healthy,,,,not_estimable,5.0288,13.1453,25.4621,0.0215,degraded
5523.0000,-0.0682,9.8941,28.3235,-0.6069,6.7578,0.1040,0.0775,0.5439,0.5774,76.1898,healthy,,,,not_estimable,3.3551,12.7389,25.8197,0.0215,degraded
5523.5000,3.2598,14.5474,25.0600,-0.5642,5.8205,0.4607,0.0886,0.5625,0.5756,75.4842,healthy,,,,not_estimable,4.8871,12.9650,25.7248,0.0216,degraded
5524.0000,16.6475,13.2816,24.2386,-0.6559,6.1500,0.3611,0.0709,0.5807,0.5762,74.8018,healthy,,,,not_estimable,4.4900,13.0046,25.5390,0.0206,degraded
5524.5000,4.0791,11.9594,26.4007,-0.6497,7.2276,-0.2020,0.1109,0.5836,0.5771,74.6912,healthy,,,,not_estimable,6.0053,12.8739,25.6467,0.0207,degraded
5525.0000,-21.0404,11.8299,28.1580,-0.6061,7.9203,0.0905,0.0364,0.5652,0.5756,75.3838,healthy,,,,not_estimable,5.9163,12.7434,25.9606,0.0229,degraded
5525.5000,-8.4348,12.3392,18.7871,-0.7842,4.6888,0.1709,0.0966,0.6093,0.5798,73.7366,healthy,,,,not_estimable,7.0024,12.6929,25.0639,0.0223,degraded
5526.0000,2.4903,11.9777,23.6940,-0.6911,6.6860,0.5711,0.0779,0.5851,0.5805,74.6366,healthy,,,,not_estimable,8.7381,12.6035,24.8927,0.0216,degraded
5526.5000,16.8619,12.1827,20.9239,-0.5918,4.8170,0.0700,0.0817,0.5214,0.5731,77.0504,healthy,,,,not_estimable,6.2795,12.5509,24.3966,0.0214,degraded
5527.0000,19.4677,15.9329,23.4315,-0.6346,5.6745,0.1769,0.0228,0.5939,0.5757,74.3068,healthy,,,,not_estimable,6.9422,12.9736,24.2760,0.0270,degraded
5527.5000,26.6203,13.9421,20.3200,-0.6533,6.8931,-0.1386,0.0656,0.5765,0.5758,74.9565,healthy,,,,not_estimable,2.9443,13.0947,23.7815,0.0264,degraded
5528.0000,1.9592,16.4429,18.6818,-0.6897,6.5424,0.1655,0.0562,0.6140,0.5806,73.5651,healthy,16.8883,3.6734,300.0000,estimable,2.8901,13.5132,23.1440,0.0268,degraded
5528.5000,11.4496,13.7310,20.1485,-0.6415,5.6154,-0.3196,0.1063,0.5681,0.5790,75.2711,healthy,28.3840,4.1226,300.0000,estimable,-3.1717,13.5404,22.7696,0.0287,degraded
5529.0000,-21.8169,14.2647,22.4520,-0.6695,5.9910,-0.1947,0.0680,0.5902,0.5804,74.4466,healthy,141.4643,4.7315,300.0000,estimable,-1.9473,13.6310,22.7299,0.0287,degraded
5529.5000,6.4482,12.0782,25.8784,-0.7305,7.3616,0.3824,0.0423,0.6103,0.5842,73.7011,healthy,8.8067,3.3145,300.0000,estimable,-0.3849,13.4369,23.1234,0.0266,degraded
5530.0000,-16.1290,13.1507,21.6833,-0.5782,6.5126,0.2602,0.0868,0.5397,0.5786,76.3512,healthy,22.1241,4.1975,300.0000,estimable,-6.0977,13.4011,22.9434,0.0252,degraded
5530.5000,-0.9381,13.2837,21.5341,-0.6782,6.4334,0.4104,0.1000,0.5866,0.5796,74.5782,healthy,10.1664,3.4767,300.0000,estimable,-2.5471,13.3864,22.7673,0.0256,degraded
5531.0000,45.4476,14.3399,25.3246,-0.6573,7.4561,0.6809,0.0939,0.6182,0.5844,73.4109,healthy,8.0038,3.0961,300.0000,estimable,-5.3685,13.5056,23.0869,0.0266,degraded
5531.5000,4.5533,13.3390,25.0041,-0.7330,7.2148,0.2854,0.0796,0.6241,0.5894,73.1957,healthy,9.2300,3.3252,300.0000,estimable,-6.6732,13.4848,23.3266,0.0265,degraded
5532.0000,-12.9572,13.9437,29.2566,-0.6708,6.0557,0.0768,0.0955,0.6177,0.5929,73.4308,healthy,7.2373,3.0140,300.0000,estimable,-5.7634,13.5421,24.0678,0.0208,degraded
5532.5000,6.1168,13.8934,26.9603,-0.5939,7.0540,-0.1646,0.0604,0.5740,0.5906,75.0500,healthy,6.0593,2.9508,300.0000,estimable,-7.3827,13.5861,24.4294,0.0213,degraded
5533.0000,-7.7561,12.9693,21.0848,-0.5978,6.1891,-0.1589,0.0864,0.5405,0.5843,76.3200,healthy,15.9621,4.0057,300.0000,estimable,-9.0852,13.5090,24.0113,0.0198,degraded
5533.5000,-14.4112,12.8185,22.1570,-0.6432,6.5406,0.0079,0.0898,0.5654,0.5819,75.3764,healthy,58.3235,4.7836,300.0000,estimable,-3.5284,13.4227,23.7795,0.0182,degraded
5534.0000,31.5471,12.4271,26.4144,-0.6759,4.7291,-0.0147,0.0806,0.5860,0.5824,74.6018,healthy,56.1817,4.7076,300.0000,estimable,-0.9495,13.2982,24.1089,0.0176,degraded
5534.5000,16.0022,15.0575,21.5216,-0.6435,5.8798,0.2631,0.0727,0.5852,0.5828,74.6336,healthy,49.0652,4.6544,300.0000,estimable,-0.9719,13.5181,23.7855,0.0118,degraded
5535.0000,5.1830,12.9839,23.2145,-0.6197,6.6047,-0.2618,0.0616,0.5566,0.5795,75.7055,healthy,,,,not_estimable,-1.1135,13.4513,23.7141,0.0138,degraded
5535.5000,-5.8773,13.9343,19.0624,-0.7200,5.3301,-0.1664,0.0682,0.5937,0.5813,74.3155,healthy,85.1179,4.8484,300.0000,estimable,1.9051,13.5117,23.1326,0.0128,degraded
5536.0000,-4.6618,13.2096,20.2801,-0.6328,6.1239,0.1100,0.1023,0.5585,0.5784,75.6339,healthy,,,,not_estimable,-0.6381,13.4739,22.7761,0.0141,degraded
5536.5000,23.1372,15.0418,27.9844,-0.6072,4.8462,-0.4410,0.0660,0.5926,0.5802,74.3578,healthy,,,,not_estimable,0.6796,13.6699,23.4271,0.0148,degraded
5537.0000,4.5987,10.4693,24.7141,-0.6487,7.1590,0.4415,0.0734,0.5553,0.5771,75.7571,healthy,,,,not_estimable,4.2034,13.2699,23.5880,0.0135,degraded
5537.5000,-46.2421,13.9093,22.3317,-0.6468,7.8520,0.2609,0.0939,0.5962,0.5795,74.2225,healthy,,,,not_estimable,5.4133,13.3498,23.4310,0.0133,degraded
5538.0000,36.3141,11.5760,22.7595,-0.6823,5.4525,0.0633,0.0534,0.5657,0.5778,75.3625,healthy,,,,not_estimable,4.9619,13.1281,23.3470,0.0153,degraded
5538.5000,2.7459,14.0479,29.3771,-0.6313,4.8798,-0.3052,0.0639,0.5933,0.5797,74.3291,healthy,,,,not_estimable,3.9609,13.2430,24.1008,0.0150,degraded
5539.0000,5.1505,13.2455,22.2671,-0.5659,7.0039,-0.0405,0.0438,0.5325,0.5738,76.6231,healthy,,,,not_estimable,4.0963,13.2433,23.8716,0.0174,degraded
5539.5000,16.3004,11.2512,25.6638,-0.5762,6.7119,0.2154,0.1229,0.5431,0.5700,76.2183,healthy,,,,not_estimable,6.7721,12.9943,24.0956,0.0242,degraded
5540.0000,6.9810,13.9787,26.8644,-0.6754,6.9144,-0.1874,0.0741,0.6101,0.5750,73.7092,healthy,,,,not_estimable,6.9486,13.1174,24.4417,0.0237,degraded
5540.5000,11.2036,13.8120,28.5912,-0.6656,7.1690,-0.4915,0.0929,0.6181,0.5804,73.4143,healthy,,,,not_estimable,7.3909,13.2042,24.9604,0.0241,degraded
5541.0000,-6.3559,13.1323,21.7093,-0.5787,6.6086,0.1413,0.1246,0.5478,0.5763,76.0403,healthy,,,,not_estimable,4.4449,13.1952,24.5540,0.0273,degraded
5541.5000,-18.4469,13.3258,20.0704,-0.6174,7.8378,0.0956,0.0537,0.5549,0.5736,75.7713,healthy,,,,not_estimable,3.9991,13.2115,23.9936,0.0284,degraded
5542.0000,4.2035,13.7284,20.9640,-0.6186,7.9524,-0.1447,0.0785,0.5665,0.5727,75.3335,healthy,158.5863,5.8888,300.0000,estimable,2.2100,13.2761,23.6149,0.0283,degraded
5542.5000,21.4742,15.2569,26.4743,-0.7379,8.3881,0.7042,0.0690,0.6634,0.5841,71.7690,healthy,8.2255,2.9287,300.0000,estimable,-0.3489,13.5237,23.9723,0.0280,degraded
5543.0000,-9.7170,13.0216,30.2632,-0.6019,8.5383,-0.2454,0.0742,0.5937,0.5853,74.3153,healthy,11.1410,3.3821,300.0000,estimable,-6.2938,13.4610,24.7587,0.0268,degraded
5543.5000,-10.9204,15.0161,26.5911,-0.6619,5.7634,0.4185,0.0817,0.6130,0.5887,73.6007,healthy,8.7756,3.0751,300.0000,estimable,-4.8753,13.6554,24.9877,0.0262,degraded
5544.0000,18.3153,13.4438,22.3215,-0.6363,7.5498,0.2025,0.1092,0.5807,0.5877,74.8014,healthy,8.5235,3.0961,300.0000,estimable,-6.1079,13.6289,24.6544,0.0238,degraded
5544.5000,-6.8587,15.4471,27.8697,-0.6834,6.6714,0.1110,0.0926,0.6366,0.5938,72.7396,healthy,5.1396,2.4214,300.0000,estimable,-6.4294,13.8562,25.0564,0.0205,degraded
5545.0000,-6.1584,13.1542,22.9052,-0.5659,4.5729,0.6992,0.1141,0.5406,0.5872,76.3140,healthy,10.0686,3.0923,300.0000,estimable,-10.2613,13.7684,24.7875,0.0220,degraded
5545.5000,-5.5972,12.5109,21.8236,-0.6972,7.0031,0.3498,0.0828,0.5871,0.5872,74.5615,healthy,8.1773,2.8522,300.0000,estimable,-5.5930,13.6112,24.4170,0.0221,degraded
5546.0000,-0.9747,11.8674,23.3307,-0.5510,5.7717,-0.1973,0.0697,0.5112,0.5777,77.4457,healthy,162.4251,3.9653,300.0000,estimable,-6.6723,13.3933,24.2812,0.0185,degraded
5546.5000,-23.6046,13.4666,22.5879,-0.6474,6.4872,-0.1681,0.1035,0.5804,0.5780,74.8112,healthy,42.2862,3.5657,300.0000,estimable,-0.3537,13.4024,24.0695,0.0164,degraded
5547.0000,-8.0901,12.3311,22.2318,-0.6574,5.3489,-0.2266,0.0691,0.5574,0.5754,75.6776,healthy,,,,not_estimable,-1.2962,13.2685,23.8398,0.0172,degraded
5547.5000,3.4555,15.6310,28.0090,-0.6933,7.7967,0.0963,0.0827,0.6473,0.5844,72.3489,healthy,14.2590,2.8050,300.0000,estimable,1.8160,13.5638,24.3610,0.0162,degraded
5548.0000,3.3486,12.2210,22.8027,-0.6755,5.5972,-0.2085,0.0924,0.5715,0.5828,75.1445,healthy,29.5187,3.2624,300.0000,estimable,-3.6713,13.3960,24.1662,0.0155,degraded
5548.5000,17.3699,12.4962,19.5944,-0.6597,5.7574,-0.6287,0.0989,0.5631,0.5803,75.4626,healthy,38.5605,3.3548,300.0000,estimable,-1.8681,13.2835,23.5947,0.0154,degraded
5549.0000,27.5909,14.4063,26.1201,-0.6429,7.6369,-0.1408,0.0798,0.6054,0.5835,73.8809,healthy,,,,not_estimable,-1.4383,13.4239,23.9104,0.0145,degraded
5549.5000,22.6873,15.3169,21.5049,-0.6229,6.7733,0.2812,0.0960,0.5892,0.5842,74.4829,healthy,,,,not_estimable,0.4219,13.6605,23.6097,0.0146,degraded
5550.0000,13.7198,14.6382,21.6078,-0.6604,8.2944,0.4133,0.0679,0.6004,0.5862,74.0672,healthy,,,,not_estimable,3.0420,13.7827,23.3595,0.0130,degraded
5550.5000,-2.2310,15.1332,26.4850,-0.6232,7.3898,0.2563,0.0746,0.6033,0.5884,73.9612,healthy,19.0687,3.2484,300.0000,estimable,0.5086,13.9515,23.7501,0.0134,degraded
5551.0000,-9.3460,13.4283,22.2112,-0.5912,7.6032,-0.0318,0.0917,0.5562,0.5843,75.7230,healthy,,,,not_estimable,-2.8298,13.8861,23.5578,0.0126,degraded
5551.5000,0.2682,13.4529,23.0352,-0.5976,5.4619,0.3225,0.0816,0.5499,0.5800,75.9592,healthy,,,,not_estimable,1.7288,13.8320,23.4925,0.0110,degraded
5552.0000,8.7837,16.5732,24.5265,-0.6193,6.8553,0.5922,0.0675,0.6122,0.5840,73.6322,healthy,,,,not_estimable,6.2399,14.1746,23.6217,0.0112,degraded
5552.5000,12.3291,16.0944,23.5472,-0.6258,8.3363,0.1641,0.0987,0.6151,0.5879,73.5258,healthy,49.9241,3.9522,300.0000,estimable,5.8984,14.4146,23.6124,0.0122,degraded
5553.0000,9.3463,14.6338,23.1248,-0.7040,5.4219,0.0185,0.0856,0.6109,0.5908,73.6780,healthy,16.3942,3.3938,300.0000,estimable,-1.0721,14.4420,23.5515,0.0120,degraded
5553.5000,-1.8176,15.2259,17.3899,-0.6407,6.5220,0.5296,0.0517,0.5747,0.5888,75.0236,healthy,12.4811,3.3001,300.0000,estimable,-3.2742,14.5400,22.7813,0.0146,degraded
5554.0000,11.8029,14.8572,23.9064,-0.7056,6.4138,-0.1840,0.0899,0.6226,0.5930,73.2493,healthy,8.1094,2.8033,300.0000,estimable,-4.4086,14.5796,22.9219,0.0149,degraded
5554.5000,18.9131,11.7640,29.2716,-0.6007,6.7894,0.2373,0.0918,0.5688,0.5900,75.2458,healthy,6.1878,2.7288,300.0000,estimable,-6.5664,14.2277,23.7156,0.0145,degraded
5555.0000,13.2024,13.5169,26.3264,-0.6372,7.2784,-0.9179,0.0805,0.5981,0.5910,74.1516,healthy,7.9106,3.0200,300.0000,estimable,-8.9282,14.1388,24.0420,0.0138,degraded
5555.5000,-0.4802,15.8250,23.3172,-0.5953,6.6539,-0.1059,0.0865,0.5862,0.5904,74.5949,healthy,7.8747,3.0323,300.0000,estimable,-6.8455,14.3496,23.9514,0.0137,degraded
5556.0000,-12.5077,14.6638,25.8605,-0.5932,8.5475,-0.6634,0.1052,0.5999,0.5916,74.0851,healthy,22.2045,4.5680,300.0000,estimable,-6.9330,14.3889,24.1900,0.0153,degraded
5556.5000,-12.8635,13.4914,26.3383,-0.6301,4.1665,0.2364,0.0467,0.5683,0.5887,75.2656,healthy,184.1512,5.5657,300.0000,estimable,-2.4358,14.2767,24.4586,0.0193,degraded
5557.0000,-10.2183,15.8534,21.9363,-0.6861,3.8375,-0.2305,0.0990,0.6118,0.5916,73.6444,healthy,,,,not_estimable,-0.3001,14.4738,24.1433,0.0195,degraded
5557.5000,3.8561,14.1477,28.2403,-0.7646,6.2756,0.2061,0.0324,0.6501,0.5989,72.2495,healthy,7.6845,3.3414,300.0000,estimable,0.6159,14.4330,24.6554,0.0245,degraded
5558.0000,7.7971,14.7306,24.9642,-0.6255,7.8031,-0.1654,0.0670,0.5941,0.5983,74.3012,healthy,10.0884,3.8078,300.0000,estimable,-6.7993,14.4702,24.6940,0.0244,degraded
5558.5000,-21.2180,14.1625,23.5443,-0.6612,6.3722,-0.1403,0.0455,0.5881,0.5970,74.5232,healthy,19.2641,4.7003,300.0000,estimable,-5.3825,14.4318,24.5503,0.0252,degraded
5559.0000,-7.5599,14.4159,29.2588,-0.6130,6.1089,-0.1931,0.1103,0.6026,0.5977,73.9851,healthy,13.4024,4.2640,300.0000,estimable,-2.8303,14.4298,25.1389,0.0273,degraded
5559.5000,3.6493,14.5266,18.2888,-0.6183,4.6319,0.1761,0.0753,0.5506,0.5918,75.9360,healthy,73.6649,5.3947,300.0000,estimable,-4.0280,14.4419,24.2826,0.0267,degraded
5560.0000,-13.4952,15.5606,20.9726,-0.6234,6.2275,0.1106,0.0812,0.5834,0.5908,74.6983,healthy,82.5694,5.3193,300.0000,estimable,-0.7593,14.5817,23.8688,0.0268,degraded
5560.5000,6.5086,15.7595,26.4311,-0.6411,6.0055,-0.2586,0.0755,0.6118,0.5934,73.6463,healthy,19.9910,4.3561,300.0000,estimable,-0.6625,14.7290,24.1891,0.0265,degraded
5561.0000,-4.6114,12.9414,26.5348,-0.7366,6.3670,-0.0172,0.0786,0.6224,0.5970,73.2569,healthy,26.9364,4.6791,300.0000,estimable,-2.6835,14.5055,24.4823,0.0242,degraded
5561.5000,-10.8513,14.1548,29.4591,-0.5906,6.3968,-0.1974,0.0790,0.5871,0.5958,74.5622,healthy,,,,not_estimable,-1.9771,14.4617,25.1044,0.0227,degraded
5562.0000,0.7981,15.5315,17.7571,-0.7168,7.2310,-0.1333,0.0995,0.6217,0.5990,73.2826,healthy,81.3764,5.6809,300.0000,estimable,1.8594,14.5954,24.1860,0.0227,degraded
5562.5000,5.8842,13.4311,27.1073,-0.6865,6.1060,-0.1350,0.0870,0.6078,0.6001,73.7933,healthy,22.1196,4.8913,300.0000,estimable,-0.6548,14.4499,24.5512,0.0175,degraded
5563.0000,-12.7279,11.6686,20.8015,-0.6709,5.6912,-0.1590,0.0664,0.5525,0.5942,75.8617,healthy,132.0411,5.7076,300.0000,estimable,-2.4319,14.1022,24.0825,0.0175,degraded
5563.5000,-3.6392,12.2724,25.8004,-0.6536,6.5632,0.2165,0.0476,0.5720,0.5914,75.1278,healthy,,,,not_estimable,-0.4231,13.8735,24.2972,0.0171,degraded
5564.0000,7.0152,12.3795,24.3549,-0.6706,6.5276,0.2127,0.1059,0.5843,0.5905,74.6671,healthy,,,,not_estimable,2.4831,13.6867,24.3044,0.0163,degraded
5564.5000,-11.4314,12.9551,27.1059,-0.6826,5.3222,-0.4627,0.0913,0.6007,0.5918,74.0550,healthy,,,,not_estimable,1.2189,13.5953,24.6546,0.0166,degraded
5565.0000,-24.8664,12.5265,23.8564,-0.6149,6.9242,-0.0609,0.0759,0.5574,0.5875,75.6779,healthy,,,,not_estimable,2.4324,13.4617,24.5548,0.0167,degraded
5565.5000,-23.0486,15.1930,27.6018,-0.7217,5.2874,0.7916,0.1024,0.6525,0.5956,72.1621,healthy,,,,not_estimable,4.5697,13.6781,24.9357,0.0179,degraded
